"Species","Site","PlotID","TreeID","DBH..cm.","Year","RW","Species.Model","RW.modeled"
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1971,NA,"PIEN",0.0911686152489273
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1971,NA,"PIEN",0.113716180356443
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1971,NA,"PIEN",0.0832387320735004
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1971,NA,"PIEN",0.198878289870243
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1971,NA,"PIEN",0.273468327413553
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1971,NA,"PIEN",0.155858501389594
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1971,NA,"PIEN",0.239352851773264
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1971,NA,"PIEN",0.130771631479649
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1971,NA,"PIEN",0.0694971855598688
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1971,NA,"PIEN",0.073923801757267
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1971,NA,"POGR",0.0983987769703332
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1971,NA,"PIEN",0.0672748853752716
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1971,NA,"PIEN",0.0717928952803265
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1971,NA,"PIEN",0.164435227172813
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1971,NA,"PSME",0.0783772362207559
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1972,NA,"SAAL",0.0918652960587239
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1972,NA,"POGR",0.175645454104409
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1972,NA,"POGR",0.13587336563576
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1972,NA,"ACSA",0.13587336563576
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,1972,NA,"QUAL",0.05779228143205
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,1972,NA,"QURU",0.104072929174608
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,1972,NA,"PRSE",0.06147335494619
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,1972,NA,"QURU",0.155470779177403
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,1972,NA,"QUVE",0.116990091568916
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,1972,NA,"PRSE",0.0861936205685696
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,1972,NA,"PRSE",0.0787270029598864
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,1972,NA,"QUVE",0.0952120872040176
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,1972,NA,"QUAL",0.0615972218891607
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,1972,NA,"QUAL",0.080407763331711
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1972,NA,"PIPO",0.109632691604473
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1972,NA,"PIPO",0.0786999975428782
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1972,NA,"PIPO",0.0812997049684909
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1972,NA,"PIEN",0.0883521503188832
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1972,NA,"PIEN",0.143390196639591
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1972,NA,"PIEN",0.143856962283002
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1972,NA,"PIEN",0.0906793763239403
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1972,NA,"PIEN",0.119919851236483
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1972,NA,"PIEN",0.127558134018679
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1972,NA,"PIEN",0.0964551900172837
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1972,NA,"PIEN",0.0889282966851249
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1972,NA,"PIEN",0.110921792516267
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1972,NA,"PIEN",0.0811932773281095
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1972,NA,"PIEN",0.19399118345191
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1972,NA,"PIEN",0.266748293673391
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1972,NA,"PIEN",0.152028535419001
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1972,NA,"PIEN",0.233471149658314
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1972,NA,"PIEN",0.127558134018679
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1972,NA,"PIEN",0.0681865604476686
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1972,NA,"PIEN",0.0725296965112507
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1972,NA,"POGR",0.0965431060238312
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1972,NA,"PIEN",0.0660061699088408
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1972,NA,"PIEN",0.0704389761154864
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1972,NA,"PIEN",0.161334196011236
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1972,NA,"PSME",0.0768991450838525
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1973,NA,"SAAL",0.0920489185259245
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1973,NA,"POGR",0.176129116546887
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1973,NA,"POGR",0.136247510496077
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1973,NA,"ACSA",0.136247510496077
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,1973,NA,"QUAL",0.0568952725124141
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,1973,NA,"QURU",0.102457586373649
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,1973,NA,"PRSE",0.0605192111342432
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,1973,NA,"QURU",0.153057677077794
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,1973,NA,"QUVE",0.115174258155768
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,1973,NA,"PRSE",0.0848557871321681
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,1973,NA,"PRSE",0.0773625255093798
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,1973,NA,"QUVE",0.0935618942445353
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,1973,NA,"QUAL",0.0605296336777254
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,1973,NA,"QUAL",0.0790141553473236
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1973,NA,"PIPO",0.106593630729551
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1973,NA,"PIPO",0.0765184029848248
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1973,NA,"PIPO",0.0790460455089214
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1973,NA,"PIEN",0.0860925202171251
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1973,NA,"PIEN",0.139722953641493
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1973,NA,"PIEN",0.140177781627535
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1973,NA,"PIEN",0.088360226788692
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1973,NA,"PIEN",0.116852868659666
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1973,NA,"PIEN",0.124295800297175
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1973,NA,"PIEN",0.0939883224872099
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1973,NA,"PIEN",0.0866539314844758
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1973,NA,"PIEN",0.108084937720927
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1973,NA,"PIEN",0.0791167373361703
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1973,NA,"PIEN",0.189029806552519
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1973,NA,"PIEN",0.259926134033795
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1973,NA,"PIEN",0.148140364574046
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1973,NA,"PIEN",0.227500061962589
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1973,NA,"PIEN",0.124295800297175
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1973,NA,"PIEN",0.0668819904389915
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1973,NA,"PIEN",0.0711420320479632
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1973,NA,"POGR",0.0946960082990547
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1973,NA,"PIEN",0.0647433159228737
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1973,NA,"PIEN",0.0690913120732047
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1973,NA,"PIEN",0.158247491650311
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1973,NA,"PSME",0.0754278827454875
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1974,NA,"SAAL",0.092215862722831
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1974,NA,"POGR",0.17659382524224
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1974,NA,"POGR",0.136606993380503
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1974,NA,"ACSA",0.136606993380503
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,1974,NA,"QUAL",0.0560379954637504
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,1974,NA,"QURU",0.100913793130714
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,1974,NA,"PRSE",0.0596073299107673
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,1974,NA,"QURU",0.150751460271259
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,1974,NA,"QUVE",0.113438854777706
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,1974,NA,"PRSE",0.0835772113289003
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,1974,NA,"PRSE",0.0760572994443923
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,1974,NA,"QUVE",0.091983359647151
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,1974,NA,"QUAL",0.0595084046645808
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,1974,NA,"QUAL",0.0776810637195199
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1974,NA,"PIPO",0.103578170072708
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1974,NA,"PIPO",0.0743537498798885
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1974,NA,"PIPO",0.07680988713173
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1974,NA,"PIEN",0.0838065624155664
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1974,NA,"PIEN",0.136012982378855
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1974,NA,"PIEN",0.136455733617923
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1974,NA,"PIEN",0.0860140560729819
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1974,NA,"PIEN",0.113750151651576
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1974,NA,"PIEN",0.120995456043415
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1974,NA,"PIEN",0.0914927126653207
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1974,NA,"PIEN",0.0843530669005016
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1974,NA,"PIEN",0.105215029789425
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1974,NA,"PIEN",0.0770160028880282
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1974,NA,"PIEN",0.18401062300526
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1974,NA,"PIEN",0.253024487149432
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1974,NA,"PIEN",0.144206891360929
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1974,NA,"PIEN",0.221459403143601
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1974,NA,"PIEN",0.120995456043415
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1974,NA,"PIEN",0.0655845161686838
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1974,NA,"PIEN",0.0697619152853822
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1974,NA,"POGR",0.0928589571966215
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1974,NA,"PIEN",0.0634873307760059
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1974,NA,"PIEN",0.0677509781637563
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1974,NA,"PIEN",0.155177576305248
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1974,NA,"PSME",0.07396462280834
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1975,NA,"SAAL",0.0923664530185388
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1975,NA,"POGR",0.177039919280611
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1975,NA,"POGR",0.136952076597672
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1975,NA,"ACSA",0.136952076597672
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,1975,NA,"QUAL",0.0552184471126033
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,1975,NA,"QURU",0.0994379421106362
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,1975,NA,"PRSE",0.058735580510376
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,1975,NA,"QURU",0.148546739890455
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,1975,NA,"QUVE",0.111779826369932
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,1975,NA,"PRSE",0.0823549055492016
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,1975,NA,"PRSE",0.0748082585839604
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,1975,NA,"QUVE",0.0904727751862461
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,1975,NA,"QUAL",0.0585311358224295
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,1975,NA,"QUAL",0.0764053568067544
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1975,NA,"PIPO",0.100590557068503
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1975,NA,"PIPO",0.0722090872555473
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1975,NA,"PIPO",0.0745943795833226
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1975,NA,"PIEN",0.0815014936488535
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1975,NA,"PIEN",0.132271995175558
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1975,NA,"PIEN",0.132702568704155
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1975,NA,"PIEN",0.0836482710027271
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1975,NA,"PIEN",0.110621495443477
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1975,NA,"PIEN",0.117667520394928
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1975,NA,"PIEN",0.0889762391545602
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1975,NA,"PIEN",0.082032966728338
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1975,NA,"PIEN",0.102321128978248
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1975,NA,"PIEN",0.0748977059709685
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1975,NA,"PIEN",0.178949478297647
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1975,NA,"PIEN",0.246065141416461
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1975,NA,"PIEN",0.140240533695851
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1975,NA,"PIEN",0.215368243471045
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1975,NA,"PIEN",0.117667520394928
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1975,NA,"PIEN",0.0642951268195082
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1975,NA,"PIEN",0.0683903984121661
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1975,NA,"POGR",0.0910333532678387
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1975,NA,"PIEN",0.0622391720200638
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1975,NA,"PIEN",0.0664189962457089
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1975,NA,"PIEN",0.15212679045201
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1975,NA,"PSME",0.0725104808486804
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1976,NA,"SAAL",0.0925010253447272
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1976,NA,"POGR",0.177467748726714
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1976,NA,"POGR",0.137283030945774
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1976,NA,"ACSA",0.137283030945774
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,1976,NA,"QUAL",0.0544347326095565
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,1976,NA,"QURU",0.0980266210492832
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,1976,NA,"PRSE",0.0579019473914116
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,1976,NA,"QURU",0.146438418477593
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,1976,NA,"QUVE",0.110193337150206
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,1976,NA,"PRSE",0.0811860437421259
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,1976,NA,"PRSE",0.0736125075966054
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,1976,NA,"QUVE",0.0890266392608083
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,1976,NA,"QUAL",0.0575955617992469
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,1976,NA,"QUAL",0.0751840774644696
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1976,NA,"PIPO",0.0976347442275641
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1976,NA,"PIPO",0.0700872524276811
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1976,NA,"PIPO",0.0724024539050098
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1976,NA,"PIEN",0.0791842250030298
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1976,NA,"PIEN",0.128511208306283
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1976,NA,"PIEN",0.128929539672279
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1976,NA,"PIEN",0.0812699647043527
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1976,NA,"PIEN",0.107476280411593
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1976,NA,"PIEN",0.114321971210054
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1976,NA,"PIEN",0.0864464468773229
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1976,NA,"PIEN",0.0797005871213766
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1976,NA,"PIEN",0.099411911817049
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1976,NA,"PIEN",0.0727681976893359
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1976,NA,"PIEN",0.173861546817124
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1976,NA,"PIEN",0.239068962432414
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1976,NA,"PIEN",0.136253183562034
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1976,NA,"PIEN",0.209244845536134
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1976,NA,"PIEN",0.114321971210054
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1976,NA,"PIEN",0.0630147603653243
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1976,NA,"PIEN",0.0670284791463246
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1976,NA,"POGR",0.0892205245590126
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1976,NA,"PIEN",0.0609997476354696
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1976,NA,"PIEN",0.0650963352771365
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1976,NA,"PIEN",0.149097353402695
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1976,NA,"PSME",0.0710665146906227
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1977,NA,"SAAL",0.0926199265371142
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1977,NA,"POGR",0.177877674182149
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1977,NA,"POGR",0.137600135373974
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1977,NA,"ACSA",0.137600135373974
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,1977,NA,"QUAL",0.0536850580403136
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,1977,NA,"QURU",0.0966765994475134
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,1977,NA,"PRSE",0.0571045223763879
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,1977,NA,"QURU",0.144421670107022
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,1977,NA,"QUVE",0.108675755661305
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,1977,NA,"PRSE",0.0800679503952278
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,1977,NA,"PRSE",0.0724673102874039
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,1977,NA,"QUVE",0.087641642728868
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,1977,NA,"QUAL",0.0566995417539049
"QUAL","Oak Openings Toledo","OOB","OOB051",20.7,1977,NA,"QUAL",0.0740144310821056
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1977,NA,"PIPO",0.0947143913696888
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1977,NA,"PIPO",0.0679908726036018
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1977,NA,"PIPO",0.0702368240889899
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1977,NA,"PIEN",0.0768613417139803
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1977,NA,"PIEN",0.124741309210614
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1977,NA,"PIEN",0.125147368751769
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1977,NA,"PIEN",0.0788858958711204
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1977,NA,"PIEN",0.104323444657657
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1977,NA,"PIEN",0.110968315902006
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1977,NA,"PIEN",0.0839105250211533
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1977,NA,"PIEN",0.0773625562579744
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1977,NA,"PIEN",0.0964956457465856
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1977,NA,"PIEN",0.0706335296998426
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1977,NA,"PIEN",0.168761287495342
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1977,NA,"PIEN",0.232055832004688
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1977,NA,"PIEN",0.132256172248684
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1977,NA,"PIEN",0.20310661086885
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1977,NA,"PIEN",0.110968315902006
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1977,NA,"PIEN",0.061744303940227
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1977,NA,"PIEN",0.0656771011278689
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1977,NA,"POGR",0.0874217271341013
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1977,NA,"PIEN",0.0597699163885759
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1977,NA,"PIEN",0.063783911696952
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1977,NA,"PIEN",0.146091364178944
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1977,NA,"PSME",0.0696337248224308
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1978,NA,"SAAL",0.0927235136816927
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1978,NA,"POGR",0.178270066350827
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1978,NA,"POGR",0.137903676646245
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1978,NA,"ACSA",0.137903676646245
"QUAL","Oak Openings Toledo","OOA","OOA013",10.6,1978,NA,"QUAL",0.0529677235689057
"QURU","Oak Openings Toledo","OOA","OOA016",28.7,1978,NA,"QURU",0.095384816223397
"PRSE","Oak Openings Toledo","OOA","OOA022",12.5,1978,NA,"PRSE",0.0563414973584564
"QURU","Oak Openings Toledo","OOA","OOA023",41.05,1978,NA,"QURU",0.142491921939324
"QUVE","Oak Openings Toledo","OOA","OOA030",32.3,1978,NA,"QUVE",0.107223640890681
"PRSE","Oak Openings Toledo","OOA","OOA032",22.9,1978,NA,"PRSE",0.0789980903080814
"PRSE","Oak Openings Toledo","OOB","OOB005",20.05,1978,NA,"PRSE",0.0713700787458877
"QUVE","Oak Openings Toledo","OOB","OOB032",25.9,1978,NA,"QUVE",0.0863146557830158
"QUAL","Oak Openings Toledo","OOB","OOB033",12.5,1978,NA,"QUAL",0.0558410508653213
