"Species","Site","PlotID","TreeID","DBH..cm.","Year","RW","RW.modeled"
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1921,NA,0.0860844771331155
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1921,NA,0.0860844771331155
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1921,NA,0.0711675781118104
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1921,NA,0.112975842610486
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1921,NA,0.113326791134122
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1921,NA,0.0729555285687548
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1921,NA,0.0952577766214837
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1921,NA,0.10104003590927
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1921,NA,0.0773840151199186
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1921,NA,0.0716104152511097
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1921,NA,0.088424451745657
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1921,NA,0.0656538375872261
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1921,NA,0.150749833208326
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1921,NA,0.204297524841082
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1921,NA,0.1194625106516
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1921,NA,0.17990200114166
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1921,NA,0.10104003590927
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1921,NA,0.113731691288428
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1921,NA,0.120635338965208
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1921,NA,0.158493255674661
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1921,NA,0.110258345298338
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1921,NA,0.117314454233165
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1921,NA,0.25872429562248
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1921,NA,0.127561787839703
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1922,NA,0.111155854109244
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1922,NA,0.0869999747806072
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1922,NA,0.0869999747806072
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1922,NA,0.0728595585551827
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1922,NA,0.115661797666736
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1922,NA,0.116021089849864
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1922,NA,0.0746900168125489
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1922,NA,0.0975224918106034
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1922,NA,0.103442221978993
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1922,NA,0.0792237888439426
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1922,NA,0.0733129239687212
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1922,NA,0.0905267073940722
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1922,NA,0.0672147310752047
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1922,NA,0.154333849643864
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1922,NA,0.209154616031082
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1922,NA,0.122302683622235
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1922,NA,0.184179098602768
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1922,NA,0.103442221978993
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1922,NA,0.113047239454389
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1922,NA,0.11990934009832
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1922,NA,0.157539423033113
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1922,NA,0.109594796503779
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1922,NA,0.116608440874447
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1922,NA,0.257167259789783
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1922,NA,0.126794104719448
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1923,NA,0.112329901573643
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1923,NA,0.0879188836461132
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1923,NA,0.0879188836461132
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1923,NA,0.186274566525303
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1923,NA,0.0745575795452838
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1923,NA,0.118357341862796
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1923,NA,0.118725007493151
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1923,NA,0.0764306973603544
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1923,NA,0.0997952922692549
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1923,NA,0.105852984103635
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1923,NA,0.0810701307521283
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1923,NA,0.0750215108200989
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1923,NA,0.0926364683145072
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1923,NA,0.0687811971158032
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1923,NA,0.157930661392042
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1923,NA,0.214029047543432
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1923,NA,0.125152996306725
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1923,NA,0.188471465748097
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1923,NA,0.105852984103635
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1923,NA,0.112353061700926
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1923,NA,0.119173024937238
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1923,NA,0.156572036626414
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1923,NA,0.108921818817677
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1923,NA,0.115892395211486
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1923,NA,0.255588098798973
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1923,NA,0.126015512980354
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1924,NA,0.113507753854732
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1924,NA,0.0888407704830342
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1924,NA,0.0888407704830342
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1924,NA,0.185978639695294
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1924,NA,0.0762583674212458
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1924,NA,0.12105727838567
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1924,NA,0.121433331107589
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1924,NA,0.0781742143067818
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1924,NA,0.102071796203594
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1924,NA,0.108267674509304
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1924,NA,0.0829194812316746
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1924,NA,0.0767328817741637
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1924,NA,0.0947496670414797
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1924,NA,0.0703502156765206
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1924,NA,0.161533334061628
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1924,NA,0.218911421828993
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1924,NA,0.128007953509695
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1924,NA,0.192770827206236
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1924,NA,0.108267674509304
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1924,NA,0.111648664213479
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1924,NA,0.118425869692277
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1924,NA,0.155590408288615
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1924,NA,0.108238933506482
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1924,NA,0.11516580787363
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1924,NA,0.253985689288366
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1924,NA,0.12522545875861
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1925,NA,0.114688837294542
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1925,NA,0.089765186298114
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1925,NA,0.089765186298114
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1925,NA,0.18563102937926
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1925,NA,0.0779584446977447
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1925,NA,0.123756086858731
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1925,NA,0.124140523168038
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1925,NA,0.079917002801282
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1925,NA,0.104347349000818
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1925,NA,0.110681356042714
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1925,NA,0.0847680590414032
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1925,NA,0.0784435377070913
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1925,NA,0.0968619828612409
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1925,NA,0.0719185786917919
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1925,NA,0.165134501512779
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1925,NA,0.223791756229042
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1925,NA,0.130861717894275
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1925,NA,0.19706839236515
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1925,NA,0.110681356042714
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1925,NA,0.110933573770839
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1925,NA,0.117667372417144
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1925,NA,0.154593878552076
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1925,NA,0.107545681801079
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1925,NA,0.114428190732311
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1925,NA,0.252358954743383
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1925,NA,0.124423411287964
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1926,NA,0.115872558004187
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1926,NA,0.0906916662636695
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1926,NA,0.0906916662636695
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1926,NA,0.185229549462581
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1926,NA,0.139247055980517
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1926,NA,0.0796541322286002
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1926,NA,0.126447926776362
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1926,NA,0.126840725025913
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1926,NA,0.0816552912661031
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1926,NA,0.106617026125144
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1926,NA,0.113088805242957
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1926,NA,0.0866118636643485
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1926,NA,0.0801497765793755
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1926,NA,0.0989688445000095
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1926,NA,0.0734828920589626
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1926,NA,0.168726370440063
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1926,NA,0.228659489186224
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1926,NA,0.133708113613943
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1926,NA,0.201354860841464
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1926,NA,0.113088805242957
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1926,NA,0.110207338272214
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1926,NA,0.116897053567993
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1926,NA,0.153581817381969
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1926,NA,0.106841625407753
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1926,NA,0.113679077444706
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1926,NA,0.250706866695546
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1926,NA,0.123608863490883
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1927,NA,0.117058301780857
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1927,NA,0.0916197296526219
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1927,NA,0.0916197296526219
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1927,NA,0.184772080783678
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1927,NA,0.134661074061767
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1927,NA,0.138903152068181
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1927,NA,0.0813415528078316
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1927,NA,0.129126643220491
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1927,NA,0.129527762643486
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1927,NA,0.0833851050878157
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1927,NA,0.108875637937821
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1927,NA,0.115484517454095
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1927,NA,0.0884466792233627
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1927,NA,0.0818476970592911
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1927,NA,0.101065434598221
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1927,NA,0.0750395789603512
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1927,NA,0.172300728000353
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1927,NA,0.233503490581934
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1927,NA,0.136540632357288
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1927,NA,0.205620431583444
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1927,NA,0.115484517454095
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1927,NA,0.109469527276509
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1927,NA,0.11611445657545
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1927,NA,0.152553624927806
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1927,NA,0.106126347031007
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1927,NA,0.112918024010013
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1927,NA,0.24902844594928
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1927,NA,0.122781332583413
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1928,NA,0.118245434055437
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1928,NA,0.0925488797975005
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1928,NA,0.0925488797975005
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1928,NA,0.184256577938422
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1928,NA,0.134285377871467
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1928,NA,0.138515620738759
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1928,NA,0.08301663630184
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1928,NA,0.131785775007738
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1928,NA,0.132195154766335
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1928,NA,0.0851022718784318
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1928,NA,0.111117736566552
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1928,NA,0.117862714111564
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1928,NA,0.0902680800615902
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1928,NA,0.0835332036870108
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1928,NA,0.10314669608717
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1928,NA,0.0765848845978128
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1928,NA,0.175848952684001
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1928,NA,0.238312076469041
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1928,NA,0.139352441962933
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1928,NA,0.209854815844463
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1928,NA,0.117862714111564
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1928,NA,0.10871973255123
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1928,NA,0.115319148426828
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1928,NA,0.151508732288378
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1928,NA,0.105399450905696
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1928,NA,0.112144609335647
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1928,NA,0.24732276383059
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1928,NA,0.121940360690832
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1929,NA,0.119433299872266
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1929,NA,0.0934786040745979
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1929,NA,0.0934786040745979
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1929,NA,0.183681076233376
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1929,NA,0.133865954777908
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1929,NA,0.138082985026088
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1929,NA,0.0846751264004578
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1929,NA,0.134418565406452
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1929,NA,0.134836123673676
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1929,NA,0.0868024283960614
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1929,NA,0.113337624941773
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1929,NA,0.120217352326963
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1929,NA,0.0920714380832168
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1929,NA,0.0852020136676636
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1929,NA,0.105207340577073
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1929,NA,0.0781148824207485
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1929,NA,0.179362028615171
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1929,NA,0.243073028451821
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1929,NA,0.142136397751908
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1929,NA,0.214047254248735
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1929,NA,0.120217352326963
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1929,NA,0.107957568628343
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1929,NA,0.114510720255727
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1929,NA,0.150446602286373
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1929,NA,0.104660563335911
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1929,NA,0.111358435810601
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1929,NA,0.245588943451556
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1929,NA,0.121085515471096
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1930,NA,0.120621223902526
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1930,NA,0.0944083739144509
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1930,NA,0.0944083739144509
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1930,NA,0.18304369875895
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1930,NA,0.13340143689769
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1930,NA,0.137603833955864
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1930,NA,0.0863125890670933
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1930,NA,0.137017975550995
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1930,NA,0.137443608634317
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1930,NA,0.0884810292073509
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1930,NA,0.11552936810717
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1930,NA,0.122542136885137
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1930,NA,0.0938519319417284
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1930,NA,0.086849665374059
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1930,NA,0.107241858856222
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1930,NA,0.0796254819215708
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1930,NA,0.18283056345125
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1930,NA,0.247773617943397
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1930,NA,0.144885056712133
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1930,NA,0.218186538152139
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1930,NA,0.122542136885137
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1930,NA,0.10718267336434
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1930,NA,0.113688787936102
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1930,NA,0.149366730248883
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1930,NA,0.103909333237945
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1930,NA,0.110559129883163
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1930,NA,0.243826160984424
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1930,NA,0.120216390743019
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1931,NA,0.121808510492766
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1931,NA,0.0953376448398196
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1931,NA,0.0953376448398196
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1931,NA,0.182342663551347
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1931,NA,0.132890525543493
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1931,NA,0.137076827929662
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1931,NA,0.0879244227590194
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1931,NA,0.139576700666064
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1931,NA,0.140010282181376
